Belize,5092.4,5061.89,5135.55,5279.79,5492.43,5869.78,6293.66,6781.97,7200.61,7542.47,7793.53,7311.03,7079.84,7041.17,7098.77,7115.1,7256.31,7356.07,7329.01,7604.71,7936.92,8138.8,8275.14,8560.9,8980.96,9347.25,9738.48,10157.4,10704.66,11134.6,5092.4,5061.89,5135.55,5279.79,5492.43,5869.78,6293.66,6781.97,7200.61,7542.47,7793.53,7311.03,7079.84,7041.17,7098.77,7115.1,7256.31,7356.07,7329.01,7604.71,7936.92,8138.8,8275.14,8560.9,8980.96,9347.25,9738.48,10157.4,10704.66,11134.6,1014.79,982.77,916.25,839.59,775.46,754.4,714.8,675.28,660.94,643.61,633.76,598.93,578.21,565.06,562.34,549.88,537.06,526.12,518.05,515.62,521.57,523.4,517.37,515.15,513.51,510.42,515.38,529.02,536.84,543.94,1769.72,1838.89,1900.16,1960.03,2020.73,2110.19,2193.34,2279.42,2357.92,2428.49,2496.65,2563.39,2636.52,2725.41,2818.6,2909.01,3005.52,3100.34,3187.7,3289.25,3421.97,3539.78,3651.31,3770.77,3905.81,4028.77,4164.1,4313.7,4459.06,4596.06
Benin,156598.72,159872.47,162908.56,166078.27,171040.11,175546.15,181124.74,184505.52,188955.56,193294.93,198192.05,200425.91,204929.55,207552.79,211146.88,213412.39,217382.43,220757.64,227605.75,236408.48,244591.52,253720.78,262085.39,269131.35,275370.92,285383.93,292499.45,300448.01,303173.24,310211.04,156598.72,159872.47,162908.56,166078.27,171040.11,175546.15,181124.74,184505.52,188955.56,193294.93,198192.05,200425.91,204929.55,207552.79,211146.88,213412.39,217382.43,220757.64,227605.75,236408.48,244591.52,253720.78,262085.39,269131.35,275370.92,285383.93,292499.45,300448.01,303173.24,310211.04,753410.67,740732.82,723302.23,713140.37,713500.97,694186.37,693604.62,697260.05,705620.65,696808.02,721482.46,712226.91,589077.63,562614.34,432854.71,406472.02,388940.43,421044.62,462164.4,503864.7,515901.83,553515.96,487741.95,493256.2,565207.44,437586.15,419196.5,447850.52,451226.2,488789.55,51998.48,54083.26,56048.86,58034.21,60174.41,62245.79,63986.59,65419.17,66675.66,68032.58,70164.4,72150.23,74987.5,77157.64,79926.2,82359.43,85237.4,87896.95,90793.07,94287.48,97967.51,101626.94,105505.19,108871.5,112032.76,116430.56,121249.99,125800.92,128802.86,132707.7
Bermuda,4218.65,4090.58,3913.57,3877.39,3801,3652.98,3648.8,3448.54,3333.49,3290.26,3223.79,3101.04,3012.86,2946.9,2930.97,2930.37,2944.03,2932.91,2899.32,2884.88,2862.97,2926.24,2974.9,3050.29,3110.31,3159.54,3217.16,3282.48,3342.05,3392.17,4218.65,4090.58,3913.57,3877.39,3801,3652.98,3648.8,3448.54,3333.49,3290.26,3223.79,3101.04,3012.86,2946.9,2930.97,2930.37,2944.03,2932.91,2899.32,2884.88,2862.97,2926.24,2974.9,3050.29,3110.31,3159.54,3217.16,3282.48,3342.05,3392.17,99.4,93.45,89.7,84.89,79.44,75.44,69.89,64.64,60.11,57.06,54.58,52.05,50,48.72,47.68,47.03,46.32,45.38,44.41,43.79,43.28,42.47,41.8,41.15,40.36,39.63,39.24,39.36,38.97,38.56,795.21,800.83,803.77,811.63,817.36,821.89,830.55,837.83,846.09,854.29,863.93,870.26,880.48,891.25,898.99,911.17,924.15,937.93,955.44,971.74,988.01,1000.93,1014.67,1027.61,1039.74,1054.84,1072.95,1092.55,1109.46,1125.29
Bhutan,17118.87,17365.84,17575.02,17946.15,18341.4,18826.06,18977.94,19552.77,20004.96,19934.4,20666.44,20826.88,20930,21365.7,21611.98,21922.49,22122.52,22609.84,22995.3,23461.93,23890.63,24309.42,24702.11,25088.32,25462.91,25897.4,26252.62,26662.06,27108.22,27525.27,17118.87,17365.84,17575.02,17946.15,18341.4,18826.06,18977.94,19552.77,20004.96,19934.4,20666.44,20826.88,20930,21365.7,21611.98,21922.49,22122.52,22609.84,22995.3,23461.93,23890.63,24309.42,24702.11,25088.32,25462.91,25897.4,26252.62,26662.06,27108.22,27525.27,49038.22,47998.73,46134.41,43721.49,39766.69,37883.27,29696,20778.9,19397.06,17539.19,19559.75,15140.79,14327.4,14395.99,14371.13,15238.97,18814.93,9257.17,8317.14,7587.44,7241.96,6873.32,7836.12,7322.31,6884.84,6420.67,6038.16,5611.59,4434.03,4168.21,5685.19,5535.02,5439.81,5476.32,5562.05,5693.54,5849.48,6038.34,6191.58,6219.09,6403.71,6494.82,6546.19,6661.44,6724.02,6759.96,6786.82,7035.67,7187.15,7338.47,7516.86,7680.08,7788.55,7886.77,7969.49,8044.24,8097.94,8134.39,8181.84,8221.93
Bolivia,218294.01,221366.38,224959.35,229092.74,230465.83,233509.97,233996.87,238636.91,240148.06,241828.36,243308.24,243585.97,246021.37,247890.19,249995.57,254375.05,258932.22,265762.07,271943.8,278371.61,284720.1,291986.31,298756.69,306227.05,313332.61,320039.44,326972.53,333809.21,340754.47,347286.5,218294.01,221366.38,224959.35,229092.74,230465.83,233509.97,233996.87,238636.91,240148.06,241828.36,243308.24,243585.97,246021.37,247890.19,249995.57,254375.05,258932.22,265762.07,271943.8,278371.61,284720.1,291986.31,298756.69,306227.05,313332.61,320039.44,326972.53,333809.21,340754.47,347286.5,160338.84,155594.44,150841.08,147592.52,135565.08,131124.31,121612.19,115464.62,108787.11,106885.22,94662.73,89236.34,86195.6,82419.53,76157.71,71824,68455.71,63183.19,59995.8,59494.87,57049.87,55068.4,54821.61,54996.51,53078.19,50528.11,47235.42,46127.87,44783.8,44114.03,65208.87,66124.31,67153.43,68251.74,69426.35,70815.68,72072.21,73853.85,75347.63,76837.22,78572.56,80117.8,81869.28,83448.38,85128.23,86898.98,88803.29,91005.59,93083.66,95126.04,97162.01,99255.19,101168.65,103098.89,104860.69,107134.81,110151.59,112791.99,115440.91,118131.78
Bosnia and Herzegovina,307275.49,339272.49,343042.02,348922.86,352071.02,352642.9,347378.82,344078.8,325073.53,323211.04,327840.14,337254.32,342941.75,340795.71,336709.5,344137.12,336606.51,349494.37,329422.88,328380.03,325598.28,326360.02,321176.83,322378.32,323235.78,331771.75,326698.22,325614.59,328003.93,328391.75,307275.49,339272.49,343042.02,348922.86,352071.02,352642.9,347378.82,344078.8,325073.53,323211.04,327840.14,337254.32,342941.75,340795.71,336709.5,344137.12,336606.51,349494.37,329422.88,328380.03,325598.28,326360.02,321176.83,322378.32,323235.78,331771.75,326698.22,325614.59,328003.93,328391.75,9425.46,9179.06,9334.2,9406.2,9220.19,8701.33,8149.84,7354.69,6264.4,5284.3,4836.94,4641.95,4368.85,3981.93,3814.64,3747.87,3695.52,3588.78,3386.12,3213.57,3084.5,2913.48,2868.08,2997.97,3037.57,3046.58,2916.45,2889.28,2828.21,2904.91,54379.01,55757.89,54836.88,53530.39,52349.07,51015.17,50954.21,52306.71,53112.22,53648.1,54156.16,54745.29,55171.86,55304.57,55170.56,55256.2,55085.05,55432.82,54527.37,54192.01,54058.67,54040.08,54037.75,54150.23,54185.08,54563.5,54529.47,54452.42,54383.25,54275.68
Botswana,44940.89,47270.74,50207.94,53290.48,56963.61,60568.01,63644.18,66375.61,69747.09,72488.85,75417.51,77648.35,79207.8,78963.01,77113.29,74578.08,73865.41,72723.82,74181.15,75323.94,77176.01,78907.37,80030.77,81450,82930.88,84511.64,85583.9,87876.74,90143.54,92157.88,44940.89,47270.74,50207.94,53290.48,56963.61,60568.01,63644.18,66375.61,69747.09,72488.85,75417.51,77648.35,79207.8,78963.01,77113.29,74578.08,73865.41,72723.82,74181.15,75323.94,77176.01,78907.37,80030.77,81450,82930.88,84511.64,85583.9,87876.74,90143.54,92157.88,34691.4,33980.17,33147.17,31575,30584.21,29610.06,28195.4,27482.87,18517.1,15481.89,16219.98,17922.2,20437.74,26786.88,31695.72,31607.99,26322.32,25457.39,25663.55,26316.77,23536.63,22528.78,20326.7,19845.69,17167.49,17089.63,18270.07,15959.14,15904.36,16196.84,11164.54,11655.82,12192.19,12723.6,13296.25,13861.23,14388.16,14898.79,15486.2,15983.96,16474.33,16893.25,17269.18,17536.34,17737.75,17964.86,18368.08,18699.67,19139.98,19576.28,20116.06,20603.14,21069.15,21560.17,22073.56,22556.76,23000.63,23535.56,24044.43,24536
Brazil,7006215.82,6912229.63,6972827.32,7169888.68,7189260.42,7199711.25,7269581.93,7230697.11,7315083.92,7355772.11,7350755.13,7385265.65,7431652.14,7505345.72,7588387.18,7510189.43,7605531.6,7687691.9,7797877.96,7904880.68,7980527.31,8067093.44,8057212.78,8118039.29,8157145.39,8271940.87,8515809.48,8499176.22,8662411.01,8861401.55,7006215.82,6912229.63,6972827.32,7169888.68,7189260.42,7199711.25,7269581.93,7230697.11,7315083.92,7355772.11,7350755.13,7385265.65,7431652.14,7505345.72,7588387.18,7510189.43,7605531.6,7687691.9,7797877.96,7904880.68,7980527.31,8067093.44,8057212.78,8118039.29,8157145.39,8271940.87,8515809.48,8499176.22,8662411.01,8861401.55,979560.6,928148.76,883210.92,858650.51,829257.54,802249.95,769797.81,730823.02,690574.38,633432.11,593749.1,569158.64,546385.88,527492.75,520121.01,508506.3,485798.24,484730.14,477472.76,474220.39,433003.34,406673.27,389815.62,370247,357889.09,345812.96,339945.46,345764.72,327572.97,321384.43,1818601.16,1843081.27,1871938.02,1906016.44,1937093.52,1970418.37,2008440.17,2050041.44,2096388.02,2145594.21,2197403.13,2252032.22,2309247.74,2367145.24,2423181.02,2472905.1,2529895.17,2585716.08,2641949,2698943.57,2754666.27,2812360.86,2866974.39,2924008.05,2978179.06,3034690.3,3113925.2,3183201.89,3231547.18,3278800.52
Brunei,9044.25,9073.64,9131.09,9147.75,9002.61,8967.18,8901.72,8971.77,9027.42,9007.86,8974.63,8971.54,9172.93,9462.28,9616.85,9748.91,9843.76,9827.11,9810.01,10003.21,10266.21,10476.23,10704.35,11107.57,11490.23,11882.57,12348.2,12885.59,13355.73,13761.04,9044.25,9073.64,9131.09,9147.75,9002.61,8967.18,8901.72,8971.77,9027.42,9007.86,8974.63,8971.54,9172.93,9462.28,9616.85,9748.91,9843.76,9827.11,9810.01,10003.21,10266.21,10476.23,10704.35,11107.57,11490.23,11882.57,12348.2,12885.59,13355.73,13761.04,800.46,818.55,799.9,791.29,790.79,792.77,789.26,793.47,818.33,833.84,843.12,836.17,806.26,784.33,764.67,738.71,725.19,708.5,697.48,693.33,700.36,717.99,729.37,743.14,746.58,746.81,751.63,752.1,747.67,744.06,2324.06,2381.86,2430.2,2483.97,2536.6,2589.19,2638.77,2684.99,2721.76,2769.11,2827.92,2886.21,2957.89,3036.17,3106.18,3158.94,3213.07,3272.75,3314.19,3374.6,3454.67,3540.91,3634.75,3727.91,3800.4,3868.93,3934.62,4008.14,4071.84,4131.87
Bulgaria,1426985.05,1447319.01,1510912.4,1582278.4,1655804.82,1698568.51,1735838.88,1803216.03,1761783.11,1705172.41,1701722.22,1670405.07,1643712.34,1611180.86,1576462.8,1567198.82,1549668.19,1494369.19,1442901.25,1407897.65,1388282.45,1364032.44,1325535.68,1295701.4,1328539.46,1317844.43,1318889.36,1317619.01,1334786.99,1335488.54,1426985.05,1447319.01,1510912.4,1582278.4,1655804.82,1698568.51,1735838.88,1803216.03,1761783.11,1705172.41,1701722.22,1670405.07,1643712.34,1611180.86,1576462.8,1567198.82,1549668.19,1494369.19,1442901.25,1407897.65,1388282.45,1364032.44,1325535.68,1295701.4,1328539.46,1317844.43,1318889.36,1317619.01,1334786.99,1335488.54,14151.26,13895.32,13459.02,12813.06,13694.91,12284.21,12105.2,12089.3,11313.69,11221.58,10604.85,10411.47,9799.97,9720.71,9511.75,9491.39,9489.27,9391.78,9217.83,9130.77,8054.64,7577.74,7279.2,7038.26,7003.29,6857.73,6700.87,6625.47,6513.02,6377.32,121267.51,122325.17,123605.85,125151.8,126410.95,126817.14,127402.09,128020.48,126724.27,126022.48,126178.38,126704.9,127115.53,127480.61,128347.24,129523.21,130719.84,131073.38,131053.04,130967.14,131217.79,131119.14,131062.95,131195.57,132244.24,132470.08,132615.16,132709.75,133233.18,133294.09
Burkina Faso,272458.36,272101.99,275513.46,280191.42,285504.43,291664.37,296534.44,303961.69,310459.39,324728.8,341337,349474.22,363929.13,370158.08,381451.65,393572.01,403303.53,412412.29,423227.44,437347.32,450964.46,462035.17,481102.39,500971.23,520813.34,546302.79,568959.44,590694.53,609034.06,618404.7,272458.36,272101.99,275513.46,280191.42,285504.43,291664.37,296534.44,303961.69,310459.39,324728.8,341337,349474.22,363929.13,370158.08,381451.65,393572.01,403303.53,412412.29,423227.44,437347.32,450964.46,462035.17,481102.39,500971.23,520813.34,546302.79,568959.44,590694.53,609034.06,618404.7,1460947.79,1469106.98,1493653.13,1470041.49,1488746.92,1520400.85,2131917.47,1843382.64,1564140.46,1460557.23,1132880.39,1142373.14,838783.97,814992.34,805228.79,812441.85,812063.55,1056670.14,804928.33,843709.37,801365.5,783996.85,799481.53,726479.18,818628.14,654632.15,659842.42,714977.4,750156.55,776101.61,94241.11,96172.57,98306.4,100734.63,103259.41,105912.29,108651.25,111707.87,114955.08,118336.63,122965.1,125874.28,129820.22,133571.37,137660.69,141958.47,146047.83,149413.43,154045.91,158704.63,164687.73,169884.84,177346.2,184935.87,191917.12,200150.92,208780.08,217584.27,225136.2,231017.88
Burundi,249917.76,250555.54,250380.2,254486.55,254712.48,254380.01,251980.9,247465.62,242890.7,236055.19,231814.03,224679.14,224129.38,225543.88,229333.37,233381.92,234297.52,235870.85,238312.9,241361.37,248545,255241.79,262896.59,268547.74,273292.77,277870.42,282624.89,290897.63,304466.83,314264.76,249917.76,250555.54,250380.2,254486.55,254712.48,254380.01,251980.9,247465.62,242890.7,236055.19,231814.03,224679.14,224129.38,225543.88,229333.37,233381.92,234297.52,235870.85,238312.9,241361.37,248545,255241.79,262896.59,268547.74,273292.77,277870.42,282624.89,290897.63,304466.83,314264.76,614337.21,598876.67,604315.47,552840.93,521174.55,499400.14,512808.96,506382.5,484824.83,478442.24,501400.26,485515.35,328853.86,250306.14,245019.52,256776.96,275790.59,299232.64,359890.51,350971.57,295073.11,239242.79,257507.29,214127,214306.34,237164.59,240594.62,242303.75,179624.81,170910.89,47128.51,47812.74,48288.8,50855.79,52452.54,52023.33,51865.89,52532.31,53315.29,53807.21,54370,54492.92,55028,55455.5,56115.45,57324.95,58907.36,60924.09,63192.91,65235.53,67133.03,69078.21,71388.3,73466.01,74662.45,75880.66,78390.44,82130.99,85556.98,87682.03
Cambodia,409031.68,413498.86,419675.29,428896.93,439073.72,448593.95,455300.85,462058.31,471542.12,481049.3,487563.52,494980.49,501367.24,506948.4,513958.73,519983.08,525133.07,534924.61,545308.54,558001.02,574775.36,590661.6,606325.25,622120.67,638774.15,656556.36,674678.21,693329.34,714416.5,734818.91,409031.68,413498.86,419675.29,428896.93,439073.72,448593.95,455300.85,462058.31,471542.12,481049.3,487563.52,494980.49,501367.24,506948.4,513958.73,519983.08,525133.07,534924.61,545308.54,558001.02,574775.36,590661.6,606325.25,622120.67,638774.15,656556.36,674678.21,693329.34,714416.5,734818.91,679109.24,663561.99,640339.22,611023.38,596895.89,567736.07,545595.34,508574.64,469633.66,436039.91,398979.17,361337.28,255610.02,199881.43,176069.07,163381.89,156629.73,165248.88,164571.82,173008.79,169508.99,168374.33,141439.03,137579.89,106959.05,95410.38,92148.43,90075.1,85811.27,88093.62,88699.68,90726.56,92864.74,95022.16,97056.03,99120.82,101247.77,103480.07,105958.47,108458.18,110838.58,113669.81,116821.12,119847.52,122990,125975.53,128839.26,131998.18,135011.13,138124.47,141432.3,144603.2,147953.26,151361.22,154836.06,158259.69,161733.52,165270.13,169173.95,173207.12
Cameroon,284797.89,294779.98,306856.73,320965.57,333585,348222.48,364837.31,384548.74,405845.28,426059.68,448664.57,464800.44,486523.42,503605.43,516876.54,533427.29,550093.8,562413.63,577487.34,596351.4,615605.66,635565.92,653988.26,669878.09,684063.65,698515.32,708008.75,718913.58,733859.41,746261.93,284797.89,294779.98,306856.73,320965.57,333585,348222.48,364837.31,384548.74,405845.28,426059.68,448664.57,464800.44,486523.42,503605.43,516876.54,533427.29,550093.8,562413.63,577487.34,596351.4,615605.66,635565.92,653988.26,669878.09,684063.65,698515.32,708008.75,718913.58,733859.41,746261.93,1238433.63,1229495.33,1276178.67,1278394.57,1210381.53,1210920.34,1225803,1243573.36,1276719.61,1291073.83,1278025.08,1281902.47,664246.39,524511.69,502693.72,519968.19,591511.86,848375.57,1008697.36,1017662.36,842719.98,813619.91,925327,842788.2,850632.12,974567.02,568337.69,521586.97,577757.79,586996.84,107169.41,111111.08,115465.66,120180.95,124785.75,129625.84,134875.64,140496.33,146478.55,152499.93,159123.43,165604.44,175090.97,182528.49,189417.38,196664.98,204374.39,210992.09,218598.27,227558.68,237511.75,246834.9,255095.4,264874.11,273396.96,280641.63,291176.87,299854.48,309328.39,319201.85
Canada,1426072.1,1414049.88,1408095.31,1419380.35,1416404.26,1416755.18,1410668.98,1403454.54,1392367.86,1375323.85,1351697.06,1334267.91,1324861.21,1304617.27,1273926.22,1255637.92,1231342.23,1228994.75,1222326.73,1210543.4,1203649.04,1193537.26,1200340.27,1206292.14,1224163.06,1239484.98,1275029.23,1308062.52,1366339.03,1402599.01,1426072.1,1414049.88,1408095.31,1419380.35,1416404.26,1416755.18,1410668.98,1403454.54,1392367.86,1375323.85,1351697.06,1334267.91,1324861.21,1304617.27,1273926.22,1255637.92,1231342.23,1228994.75,1222326.73,1210543.4,1203649.04,1193537.26,1200340.27,1206292.14,1224163.06,1239484.98,1275029.23,1308062.52,1366339.03,1402599.01,19503.29,19613.04,19305.28,19925.95,19373.9,18972.9,18893,19547.68,18928.67,19783.22,20072.97,20169.73,19801.05,19735.03,19062.05,19090,19313.86,19531.07,19638.57,19787.91,19798.46,19729.82,19711.27,19947.58,20112.24,20312.79,20473.95,20571.36,20646.31,20784.85,405554.62,413374.54,421465.82,430273.89,438156.85,446598.52,454852.22,463164.34,471714.64,480319.84,489467.7,499189.76,509360.72,518289.99,526481.26,536725.71,546456.17,557006.76,566940.81,576084.32,586539.42,596168.72,607919.65,618819.04,630531.96,641264.35,651816.68,662893.3,677252.44,687162.38
Cape Verde,11958.24,12201.06,12410.17,12759.64,13002.08,13158.93,13572.4,13965.23,13871.63,13963.13,13988.06,14117.01,14292.14,14417.24,14579.08,14745.62,14223.47,14178.56,14352.2,14576.47,14808.14,15343.43,15795.39,16075.05,16529.18,17167.1,18031.44,18522.99,21131.7,21222.02,11958.24,12201.06,12410.17,12759.64,13002.08,13158.93,13572.4,13965.23,13871.63,13963.13,13988.06,14117.01,14292.14,14417.24,14579.08,14745.62,14223.47,14178.56,14352.2,14576.47,14808.14,15343.43,15795.39,16075.05,16529.18,17167.1,18031.44,18522.99,21131.7,21222.02,15563.25,17657.23,17232.62,16346.28,14231.92,14309.2,14376.22,14025.03,13355.05,12920.44,11945.73,11228.75,10522.24,9931.63,9158.1,8661.79,6687.89,6007.61,5755.78,5474.06,4173.73,3780.05,3308.47,2754.46,1837.47,1774.35,1742.93,1721.42,1734.82,1764.8,3979.26,4106.57,4240.96,4398.78,4568.06,4737.8,4936.38,5126.21,5265,5416.24,5533.83,5651.87,5765.73,5869.6,5966.66,6061.96,6123.87,6201.42,6286.54,6382.8,6497.14,6603.75,6713.42,6818.84,6946.71,7058.83,7193.99,7299.37,7426.04,7478.46
Central African Republic,133517.48,135726.78,135253.21,138386.02,140771.54,142570.38,147210.17,148656.64,151675.12,154576.19,154843.9,156285.36,158732.38,160706.9,162846.67,165013.66,168164.18,170680.49,172883.63,177456.63,184770.61,190140.02,192719.41,197091.59,199560.84,204148.93,207794.73,211849.53,215739.92,219570.86,133517.48,135726.78,135253.21,138386.02,140771.54,142570.38,147210.17,148656.64,151675.12,154576.19,154843.9,156285.36,158732.38,160706.9,162846.67,165013.66,168164.18,170680.49,172883.63,177456.63,184770.61,190140.02,192719.41,197091.59,199560.84,204148.93,207794.73,211849.53,215739.92,219570.86,299903.55,294465.11,297096.88,295158.77,293041.11,298021.47,309202.34,313938.4,327930.26,340336.73,354700.96,354668.74,337924.19,335491.63,336914.86,342470.54,258780.13,242088.04,229738.47,221185.81,236663.64,257075.54,254380.54,273488.95,273461.64,257438.51,257106.78,221333.8,211369.67,212747.16,27531.91,28425.03,29104.22,30024.18,30737.46,31361.14,32397.05,33107.39,34065.83,35022.17,35628.94,36508.87,37536.12,38449.02,39324.61,40171.26,41369.5,42275.16,43118.43,44350.19,45802.85,46742.16,46850.57,46743.72,46636.46,47139.47,48015.62,49058.5,50080.81,51281.68
Chad,197864.69,198291.15,203487.79,210061.54,214149.95,218743.38,228852.28,236319.24,242835.96,249972.5,255382.6,262052.42,269365.27,278098.21,282361.61,284820,290848.79,300079.63,308173.39,316071.98,324458.04,332218.56,340412.46,347169.31,353208.64,363744,372118.98,381561.71,391932.42,400606.42,197864.69,198291.15,203487.79,210061.54,214149.95,218743.38,228852.28,236319.24,242835.96,249972.5,255382.6,262052.42,269365.27,278098.21,282361.61,284820,290848.79,300079.63,308173.39,316071.98,324458.04,332218.56,340412.46,347169.31,353208.64,363744,372118.98,381561.71,391932.42,400606.42,1176697.36,1179269.3,1208572,1238471.58,1241761.15,1260683.22,1301515.99,1330250.17,1393453.81,1369919.73,1416609.95,1426610.07,1448966.22,1498810.42,1514613.96,1522050.13,1341437.76,1160330.05,1146167.26,1093846.71,1052754.2,1130682.25,1191715.5,1097618.25,1140765.59,994602.02,977437.01,950170.43,991406.94,984630.35,59194.85,60497.08,62419.94,64566.55,66330.67,68345.98,71029.49,73642.3,76379.72,79155.94,81989.9,84764.68,87643.2,90720.16,93314.7,96048.57,99764.95,103902.66,107544.62,111321.65,115596.57,119575.1,123814.93,128804.33,133370.6,138482.93,143617.14,148932.31,154222.74,159600.84
Chile,463579.62,445315.31,434719.06,435672.75,436238.16,441854.75,442584.79,435553.13,438106.84,441896.81,438638.34,450600.01,451815.24,462449.57,465062.77,462938.47,463321.63,469610.73,468119.83,484449.07,495553.08,496310.47,500782.15,509088.82,510824.94,517539.78,516282.44,533670.31,546585.36,559307.89,463579.62,445315.31,434719.06,435672.75,436238.16,441854.75,442584.79,435553.13,438106.84,441896.81,438638.34,450600.01,451815.24,462449.57,465062.77,462938.47,463321.63,469610.73,468119.83,484449.07,495553.08,496310.47,500782.15,509088.82,510824.94,517539.78,516282.44,533670.31,546585.36,559307.89,28013.92,26457.63,25957.95,25154.99,24154.26,22983.06,21638.59,21099.1,21515.2,20985.79,20273.43,20322.2,19213,18533.54,18194.74,17616.22,16985.21,17190.68,17200.59,17543.7,17472.11,16598.6,17124.15,16551.1,17264.96,16554.49,16482.9,16364.19,16269.48,16286.54,137038.51,139069.24,141382.68,144008.64,146948.8,150152.71,152996.82,155098.39,158302.68,161050.57,164250.42,168702.71,172398.62,176923.64,181176.9,184604.87,188051.37,192569.17,196322.47,201736.9,206216.65,209941.55,213953.81,218061,221886.26,226123.1,231093.08,237278.6,241549.8,244997.65
China,60261637.18,60677832.32,61075979.02,61365219.97,61366963.88,61735200.26,62324192.18,62618263.82,63424389.43,65082599.43,67584492,69094326.88,71027849.8,72771246.09,74834735.03,75294718.27,74290488.58,74512611.36,76125894.59,78183023.84,80610122.15,82302646.69,82987000.97,84119642.54,85130508.23,86067949.26,87792423.4,89077217.57,90160079.63,91933122.12,60261637.18,60677832.32,61075979.02,61365219.97,61366963.88,61735200.26,62324192.18,62618263.82,63424389.43,65082599.43,67584492,69094326.88,71027849.8,72771246.09,74834735.03,75294718.27,74290488.58,74512611.36,76125894.59,78183023.84,80610122.15,82302646.69,82987000.97,84119642.54,85130508.23,86067949.26,87792423.4,89077217.57,90160079.63,91933122.12,12826697.27,12283451.75,11623848.34,10821737.02,10188150.85,9317602.87,8357228.65,7267148.41,6226515.97,5335215.29,4581989.22,3976117.31,3461193.88,3050577.67,2742383.09,2524734.8,2348913.12,2208437.6,2091416.27,1970976.83,1807760.78,1670998.45,1570759.52,1493585.56,1422915.93,1405512.2,1422813.98,1361707.11,1289740.36,1244099.29,10385153.13,10633187.36,10894318.3,11120767.44,11364414.03,11574450.77,11747400.76,11916754.58,12096818.74,12284509.55,12506302.53,12745759.23,12994509.38,13274772.3,13584646.73,13804401.6,13969844.08,14172237.96,14422631.81,14695966.61,14953721.97,15148279.36,15338279.46,15538602.01,15796462.63,16032723.4,16332837.55,16624312.33,16965811.18,17381405.54
Colombia,995325.83,1043365,1057380.98,1063398.05,1072884.55,1071496.45,1092054.39,1047677.13,1032162.56,1056046.29,1062040.03,1072811.7,1183601.56,1139332.5,1147334.22,1122419.76,1153764.93,1135609.12,1150004.47,1191917.4,1189103.72,1154103.25,1164886.83,1172538.52,1181931.19,1222627.84,1253437.21,1282490.13,1317841.41,1347208.82,995325.83,1043365,1057380.98,1063398.05,1072884.55,1071496.45,1092054.39,1047677.13,1032162.56,1056046.29,1062040.03,1072811.7,1183601.56,1139332.5,1147334.22,1122419.76,1153764.93,1135609.12,1150004.47,1191917.4,1189103.72,1154103.25,1164886.83,1172538.52,1181931.19,1222627.84,1253437.21,1282490.13,1317841.41,1347208.82,151262.23,147909.73,145436.48,142793.64,137800.11,129217.08,126469.66,118929.52,112464.38,111996.02,108091.59,104571.73,103695.48,101177.54,99244.07,96797.22,94381.05,90306.39,88806.42,84359.22,79700.51,74464.2,71660.52,69608.15,68272.84,67183.72,65850.27,65847.3,64889.7,63808.11,345005.48,352356.61,358277.49,365139.19,371964.99,378462.15,386850.02,392972.56,401361.96,412653.49,423318.44,434006.45,449201.24,458445.5,468825.53,478765.04,491831.46,502340.88,514963.61,527232.52,537285.18,545772.65,557172.37,569298.69,582245.02,596369.13,610054.46,626265.79,639324.31,648547.79
